data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius,eficiencia,status,producao_normalizada,mes_num
2025-06-30,June 2025,Monday,M4,Injetora,Tarde,João Pereira,192.0,200,0.0,Sem parada,91.1,0.96,Ótimo,0.6783216783216783,6
2025-03-20,March 2025,Thursday,M3,Prensa Hidráulica,Tarde,Ana Souza,141.0,140,0.0,Sem parada,99.7,1.0,Ótimo,0.32167832167832167,3
2025-05-05,May 2025,Monday,M4,Injetora,Manhã,Ana Souza,202.0,200,0.0,Sem parada,97.8,1.0,Ótimo,0.7482517482517482,5
2025-01-10,January 2025,Friday,M2,Fresadora,Noite,Pedro Santos,213.0,180,0.0,Sem parada,75.7,1.0,Ótimo,0.8251748251748252,1
2025-01-03,January 2025,Friday,M5,Solda Robotica,Manhã,Não informado,112.0,120,0.0,Sem parada,67.5,0.9333333333333333,Ótimo,0.11888111888111888,1
2025-01-13,January 2025,Monday,M2,Fresadora,Noite,Maria Lima,161.0,180,0.0,Sem parada,89.6,0.8944444444444445,Ótimo,0.46153846153846156,1
2025-01-20,January 2025,Monday,M4,Injetora,Manhã,Carlos Silva,201.0,200,0.0,Sem parada,97.6,1.0,Ótimo,0.7412587412587412,1
2025-01-06,January 2025,Monday,M3,Prensa Hidráulica,Tarde,Maria Lima,138.0,140,0.0,Sem parada,92.0,0.9857142857142858,Ótimo,0.3006993006993007,1
2025-02-20,February 2025,Thursday,M2,Fresadora,Noite,Ana Souza,178.0,180,0.0,Sem parada,84.8,0.9888888888888889,Ótimo,0.5804195804195804,2
2025-01-07,January 2025,Tuesday,M3,Prensa Hidráulica,Noite,Pedro Santos,136.0,140,0.0,Sem parada,88.4,0.9714285714285714,Ótimo,0.2867132867132867,1
2025-06-25,June 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,130.0,140,0.0,Sem parada,94.1,0.9285714285714286,Ótimo,0.24475524475524477,6
2025-05-20,May 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,110.0,120,0.0,Sem parada,70.4,0.9166666666666666,Ótimo,0.1048951048951049,5
2025-01-17,January 2025,Friday,M2,Fresadora,Manhã,Ana Souza,183.0,180,0.0,Sem parada,85.1,1.0,Ótimo,0.6153846153846154,1
2025-01-14,January 2025,Tuesday,M1,Torno CNC,Noite,Pedro Santos,147.0,160,0.0,Sem parada,77.3,0.91875,Ótimo,0.36363636363636365,1
2025-03-25,March 2025,Tuesday,M5,Solda Robotica,Noite,Maria Lima,130.0,120,0.0,Sem parada,70.1,1.0,Ótimo,0.24475524475524477,3
2025-03-17,March 2025,Monday,M1,Torno CNC,Tarde,Pedro Santos,165.0,160,0.0,Sem parada,79.5,1.0,Ótimo,0.48951048951048953,3
2025-01-13,January 2025,Monday,M5,Solda Robotica,Manhã,Ana Souza,117.0,120,0.0,Sem parada,63.8,0.975,Ótimo,0.15384615384615385,1
2025-01-08,January 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,165.0,180,0.0,Sem parada,88.9,0.9166666666666666,Ótimo,0.48951048951048953,1
2025-05-20,May 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Ana Souza,148.0,140,0.0,Sem parada,91.4,1.0,Ótimo,0.3706293706293706,5
2025-02-20,February 2025,Thursday,M1,Torno CNC,Tarde,Carlos Silva,155.0,160,0.0,Sem parada,85.4,0.96875,Ótimo,0.4195804195804196,2
2025-05-26,May 2025,Monday,M1,Torno CNC,Manhã,Ana Souza,136.0,160,0.0,Sem parada,78.8,0.85,Ótimo,0.2867132867132867,5
2025-04-02,April 2025,Wednesday,M3,Prensa Hidráulica,Noite,Ana Souza,137.0,140,0.0,Sem parada,89.2,0.9785714285714285,Ótimo,0.2937062937062937,4
2025-01-16,January 2025,Thursday,M1,Torno CNC,Manhã,Não informado,159.0,160,0.0,Sem parada,70.5,0.99375,Ótimo,0.44755244755244755,1
2025-01-23,January 2025,Thursday,M3,Prensa Hidráulica,Noite,Maria Lima,128.0,140,0.0,Sem parada,89.0,0.9142857142857143,Ótimo,0.23076923076923078,1
2025-02-11,February 2025,Tuesday,M4,Injetora,Noite,Pedro Santos,217.0,200,0.0,Sem parada,100.8,1.0,Ótimo,0.8531468531468531,2
2025-05-12,May 2025,Monday,M3,Prensa Hidráulica,Tarde,Carlos Silva,138.0,140,0.0,Sem parada,81.1,0.9857142857142858,Ótimo,0.3006993006993007,5
2025-03-21,March 2025,Friday,M2,Fresadora,Manhã,Pedro Santos,184.0,180,0.0,Sem parada,86.0,1.0,Ótimo,0.6223776223776224,3
2025-06-02,June 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,122.0,120,0.0,Sem parada,73.2,1.0,Ótimo,0.1888111888111888,6
2025-01-09,January 2025,Thursday,M3,Prensa Hidráulica,Tarde,Carlos Silva,141.0,140,0.0,Sem parada,91.9,1.0,Ótimo,0.32167832167832167,1
2025-06-27,June 2025,Friday,M2,Fresadora,Manhã,João Pereira,174.0,180,0.0,Sem parada,84.4,0.9666666666666667,Ótimo,0.5524475524475524,6
2025-03-11,March 2025,Tuesday,M1,Torno CNC,Noite,Ana Souza,149.0,160,0.0,Sem parada,78.2,0.93125,Ótimo,0.3776223776223776,3
2025-04-23,April 2025,Wednesday,M4,Injetora,Noite,Carlos Silva,196.0,200,0.0,Sem parada,94.8,0.98,Ótimo,0.7062937062937062,4
2025-01-09,January 2025,Thursday,M5,Solda Robotica,Manhã,Pedro Santos,106.0,120,0.0,Sem parada,65.3,0.8833333333333333,Ótimo,0.07692307692307693,1
2025-02-10,February 2025,Monday,M5,Solda Robotica,Noite,Ana Souza,119.0,120,0.0,Sem parada,80.1,0.9916666666666667,Ótimo,0.16783216783216784,2
2025-01-07,January 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,125.0,120,0.0,Sem parada,71.5,1.0,Ótimo,0.2097902097902098,1
2025-06-11,June 2025,Wednesday,M4,Injetora,Tarde,João Pereira,198.0,200,0.0,Sem parada,94.6,0.99,Ótimo,0.7202797202797203,6
2025-04-18,April 2025,Friday,M3,Prensa Hidráulica,Manhã,Pedro Santos,135.0,140,32.0,Falha mecânica,98.4,0.9642857142857143,Ótimo,0.27972027972027974,4
2025-03-27,March 2025,Thursday,M2,Fresadora,Manhã,João Pereira,163.0,180,0.0,Sem parada,85.5,0.9055555555555556,Ótimo,0.4755244755244755,3
2025-06-04,June 2025,Wednesday,M3,Prensa Hidráulica,Noite,Carlos Silva,139.0,140,0.0,Sem parada,85.1,0.9928571428571429,Ótimo,0.3076923076923077,6
2025-05-30,May 2025,Friday,M5,Solda Robotica,Noite,João Pereira,121.0,120,0.0,Sem parada,74.7,1.0,Ótimo,0.18181818181818182,5
2025-06-16,June 2025,Monday,M2,Fresadora,Noite,Carlos Silva,172.0,180,0.0,Sem parada,77.2,0.9555555555555556,Ótimo,0.5384615384615384,6
2025-03-12,March 2025,Wednesday,M5,Solda Robotica,Manhã,Pedro Santos,106.0,120,41.0,Falta de insumo,75.4,0.8833333333333333,Ótimo,0.07692307692307693,3
2025-04-02,April 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,109.0,120,15.0,Setup de máquina,72.0,0.9083333333333333,Ótimo,0.0979020979020979,4
2025-02-05,February 2025,Wednesday,M5,Solda Robotica,Tarde,Maria Lima,109.0,120,16.0,Manutenção preventiva,68.8,0.9083333333333333,Ótimo,0.0979020979020979,2
2025-01-22,January 2025,Wednesday,M4,Injetora,Tarde,Carlos Silva,195.0,200,0.0,Sem parada,83.5,0.975,Ótimo,0.6993006993006993,1
2025-05-16,May 2025,Friday,M2,Fresadora,Manhã,João Pereira,177.0,180,0.0,Sem parada,88.3,0.9833333333333333,Ótimo,0.5734265734265734,5
2025-01-24,January 2025,Friday,M5,Solda Robotica,Manhã,João Pereira,113.0,120,0.0,Sem parada,70.2,0.9416666666666667,Ótimo,0.1258741258741259,1
2025-06-03,June 2025,Tuesday,M4,Injetora,Noite,Pedro Santos,220.0,200,0.0,Sem parada,96.7,1.0,Ótimo,0.8741258741258742,6
2025-01-10,January 2025,Friday,M5,Solda Robotica,Manhã,Maria Lima,140.0,120,0.0,Sem parada,73.2,1.0,Ótimo,0.3146853146853147,1
2025-05-26,May 2025,Monday,M4,Injetora,Noite,João Pereira,195.0,200,0.0,Sem parada,89.0,0.975,Ótimo,0.6993006993006993,5
2025-03-04,March 2025,Tuesday,M5,Solda Robotica,Tarde,Ana Souza,95.0,120,0.0,Sem parada,74.7,0.7916666666666666,Normal,0.0,3
2025-01-23,January 2025,Thursday,M4,Injetora,Manhã,João Pereira,185.0,200,0.0,Sem parada,88.1,0.925,Ótimo,0.6293706293706294,1
2025-05-12,May 2025,Monday,M4,Injetora,Manhã,Carlos Silva,214.0,200,0.0,Sem parada,92.3,1.0,Ótimo,0.8321678321678322,5
2025-06-30,June 2025,Monday,M4,Injetora,Manhã,João Pereira,188.0,200,0.0,Sem parada,94.0,0.94,Ótimo,0.6503496503496503,6
2025-01-09,January 2025,Thursday,M2,Fresadora,Tarde,Carlos Silva,167.0,180,0.0,Sem parada,77.4,0.9277777777777778,Ótimo,0.5034965034965035,1
2025-01-03,January 2025,Friday,M2,Fresadora,Manhã,Pedro Santos,178.0,180,0.0,Sem parada,90.0,0.9888888888888889,Ótimo,0.5804195804195804,1
2025-05-27,May 2025,Tuesday,M5,Solda Robotica,Tarde,Ana Souza,113.0,120,0.0,Sem parada,66.4,0.9416666666666667,Ótimo,0.1258741258741259,5
2025-05-30,May 2025,Friday,M4,Injetora,Noite,Ana Souza,182.0,200,0.0,Sem parada,104.6,0.91,Ótimo,0.6083916083916084,5
2025-02-11,February 2025,Tuesday,M5,Solda Robotica,Tarde,Maria Lima,118.0,120,0.0,Sem parada,70.7,0.9833333333333333,Ótimo,0.16083916083916083,2
2025-03-07,March 2025,Friday,M4,Injetora,Noite,Maria Lima,213.0,200,0.0,Sem parada,92.1,1.0,Ótimo,0.8251748251748252,3
2025-05-06,May 2025,Tuesday,M1,Torno CNC,Tarde,João Pereira,163.0,160,0.0,Sem parada,72.3,1.0,Ótimo,0.4755244755244755,5
2025-05-16,May 2025,Friday,M5,Solda Robotica,Noite,Maria Lima,104.0,120,0.0,Sem parada,68.0,0.8666666666666667,Ótimo,0.06293706293706294,5
2025-01-01,January 2025,Wednesday,M1,Torno CNC,Manhã,Carlos Silva,166.0,160,0.0,Sem parada,74.3,1.0,Ótimo,0.4965034965034965,1
2025-05-30,May 2025,Friday,M3,Prensa Hidráulica,Noite,Carlos Silva,130.0,140,0.0,Sem parada,96.2,0.9285714285714286,Ótimo,0.24475524475524477,5
2025-04-14,April 2025,Monday,M3,Prensa Hidráulica,Manhã,Maria Lima,148.0,140,0.0,Sem parada,83.5,1.0,Ótimo,0.3706293706293706,4
2025-04-14,April 2025,Monday,M5,Solda Robotica,Tarde,Carlos Silva,115.0,120,0.0,Sem parada,69.7,0.9583333333333334,Ótimo,0.13986013986013987,4
2025-01-08,January 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,150.0,140,0.0,Sem parada,92.1,1.0,Ótimo,0.38461538461538464,1
2025-04-25,April 2025,Friday,M5,Solda Robotica,Manhã,Carlos Silva,114.0,120,0.0,Sem parada,74.3,0.95,Ótimo,0.13286713286713286,4
2025-03-05,March 2025,Wednesday,M1,Torno CNC,Tarde,João Pereira,166.0,160,0.0,Sem parada,78.8,1.0,Ótimo,0.4965034965034965,3
2025-05-12,May 2025,Monday,M3,Prensa Hidráulica,Noite,Pedro Santos,139.0,140,0.0,Sem parada,85.8,0.9928571428571429,Ótimo,0.3076923076923077,5
2025-04-08,April 2025,Tuesday,M4,Injetora,Noite,João Pereira,209.0,200,0.0,Sem parada,89.3,1.0,Ótimo,0.7972027972027972,4
2025-03-13,March 2025,Thursday,M2,Fresadora,Noite,Ana Souza,179.0,180,0.0,Sem parada,93.9,0.9944444444444445,Ótimo,0.5874125874125874,3
2025-04-21,April 2025,Monday,M2,Fresadora,Noite,Ana Souza,195.0,180,0.0,Sem parada,88.1,1.0,Ótimo,0.6993006993006993,4
2025-04-25,April 2025,Friday,M2,Fresadora,Noite,Pedro Santos,184.0,180,28.0,Setup de máquina,96.8,1.0,Ótimo,0.6223776223776224,4
2025-05-23,May 2025,Friday,M1,Torno CNC,Manhã,Carlos Silva,164.0,160,0.0,Sem parada,73.3,1.0,Ótimo,0.4825174825174825,5
2025-05-15,May 2025,Thursday,M1,Torno CNC,Manhã,João Pereira,131.0,160,0.0,Sem parada,64.4,0.81875,Normal,0.2517482517482518,5
2025-02-06,February 2025,Thursday,M5,Solda Robotica,Noite,Ana Souza,132.0,120,0.0,Sem parada,65.5,1.0,Ótimo,0.25874125874125875,2
2025-06-05,June 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,129.0,140,0.0,Sem parada,98.1,0.9214285714285714,Ótimo,0.23776223776223776,6
2025-04-28,April 2025,Monday,M3,Prensa Hidráulica,Manhã,Carlos Silva,136.0,140,0.0,Sem parada,86.9,0.9714285714285714,Ótimo,0.2867132867132867,4
2025-05-01,May 2025,Thursday,M1,Torno CNC,Noite,Maria Lima,174.0,160,0.0,Sem parada,71.9,1.0,Ótimo,0.5524475524475524,5
2025-01-09,January 2025,Thursday,M5,Solda Robotica,Noite,Ana Souza,124.0,120,0.0,Sem parada,89.3,1.0,Ótimo,0.20279720279720279,1
2025-03-05,March 2025,Wednesday,M5,Solda Robotica,Tarde,Pedro Santos,113.0,120,0.0,Sem parada,75.2,0.9416666666666667,Ótimo,0.1258741258741259,3
2025-04-28,April 2025,Monday,M5,Solda Robotica,Tarde,João Pereira,120.0,120,0.0,Sem parada,58.9,1.0,Ótimo,0.17482517482517482,4
2025-03-19,March 2025,Wednesday,M1,Torno CNC,Tarde,João Pereira,162.0,160,0.0,Sem parada,73.2,1.0,Ótimo,0.46853146853146854,3
2025-01-07,January 2025,Tuesday,M1,Torno CNC,Noite,Carlos Silva,167.0,160,0.0,Sem parada,86.0,1.0,Ótimo,0.5034965034965035,1
2025-03-20,March 2025,Thursday,M5,Solda Robotica,Manhã,João Pereira,117.0,120,24.0,Setup de máquina,68.8,0.975,Ótimo,0.15384615384615385,3
2025-05-02,May 2025,Friday,M1,Torno CNC,Manhã,João Pereira,153.0,160,41.0,Setup de máquina,69.3,0.95625,Ótimo,0.40559440559440557,5
2025-01-21,January 2025,Tuesday,M5,Solda Robotica,Tarde,Carlos Silva,123.0,120,0.0,Sem parada,65.3,1.0,Ótimo,0.1958041958041958,1
2025-01-14,January 2025,Tuesday,M4,Injetora,Tarde,Ana Souza,196.0,200,0.0,Sem parada,92.5,0.98,Ótimo,0.7062937062937062,1
2025-04-11,April 2025,Friday,M3,Prensa Hidráulica,Noite,João Pereira,121.0,140,0.0,Sem parada,90.9,0.8642857142857143,Ótimo,0.18181818181818182,4
2025-02-04,February 2025,Tuesday,M5,Solda Robotica,Tarde,Carlos Silva,121.0,120,0.0,Sem parada,66.2,1.0,Ótimo,0.18181818181818182,2
2025-05-22,May 2025,Thursday,M4,Injetora,Noite,Carlos Silva,195.0,200,0.0,Sem parada,91.1,0.975,Ótimo,0.6993006993006993,5
2025-04-17,April 2025,Thursday,M1,Torno CNC,Noite,Ana Souza,154.0,160,0.0,Sem parada,77.3,0.9625,Ótimo,0.4125874125874126,4
2025-06-13,June 2025,Friday,M5,Solda Robotica,Noite,Maria Lima,119.0,120,0.0,Sem parada,69.2,0.9916666666666667,Ótimo,0.16783216783216784,6
2025-05-15,May 2025,Thursday,M3,Prensa Hidráulica,Manhã,Maria Lima,148.0,140,0.0,Sem parada,91.1,1.0,Ótimo,0.3706293706293706,5
2025-05-26,May 2025,Monday,M3,Prensa Hidráulica,Manhã,Ana Souza,158.0,140,0.0,Sem parada,95.4,1.0,Ótimo,0.4405594405594406,5
2025-04-24,April 2025,Thursday,M4,Injetora,Tarde,Maria Lima,185.0,200,0.0,Sem parada,90.8,0.925,Ótimo,0.6293706293706294,4
2025-01-01,January 2025,Wednesday,M4,Injetora,Manhã,Ana Souza,185.0,200,0.0,Sem parada,87.9,0.925,Ótimo,0.6293706293706294,1
2025-02-11,February 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,131.0,120,0.0,Sem parada,65.9,1.0,Ótimo,0.2517482517482518,2
2025-03-07,March 2025,Friday,M2,Fresadora,Manhã,Pedro Santos,180.0,180,0.0,Sem parada,86.3,1.0,Ótimo,0.5944055944055944,3
2025-01-24,January 2025,Friday,M1,Torno CNC,Manhã,Ana Souza,163.0,160,0.0,Sem parada,74.7,1.0,Ótimo,0.4755244755244755,1
2025-03-24,March 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,117.0,120,0.0,Sem parada,65.8,0.975,Ótimo,0.15384615384615385,3
2025-02-05,February 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,113.0,120,25.0,Falta de insumo,73.1,0.9416666666666667,Ótimo,0.1258741258741259,2
2025-03-26,March 2025,Wednesday,M3,Prensa Hidráulica,Noite,Carlos Silva,107.0,140,36.0,Manutenção preventiva,86.4,0.7642857142857142,Normal,0.08391608391608392,3
2025-03-27,March 2025,Thursday,M4,Injetora,Manhã,Ana Souza,215.0,200,0.0,Sem parada,97.1,1.0,Ótimo,0.8391608391608392,3
2025-06-04,June 2025,Wednesday,M1,Torno CNC,Manhã,Pedro Santos,164.0,160,0.0,Sem parada,70.3,1.0,Ótimo,0.4825174825174825,6
2025-04-29,April 2025,Tuesday,M1,Torno CNC,Tarde,João Pereira,164.0,160,0.0,Sem parada,73.4,1.0,Ótimo,0.4825174825174825,4
2025-02-12,February 2025,Wednesday,M4,Injetora,Tarde,João Pereira,217.0,200,0.0,Sem parada,89.9,1.0,Ótimo,0.8531468531468531,2
2025-06-03,June 2025,Tuesday,M5,Solda Robotica,Manhã,Ana Souza,119.0,120,54.0,Falta de insumo,64.6,0.9916666666666667,Ótimo,0.16783216783216784,6
2025-04-18,April 2025,Friday,M5,Solda Robotica,Tarde,Ana Souza,120.0,120,18.0,Falha mecânica,70.2,1.0,Ótimo,0.17482517482517482,4
2025-03-31,March 2025,Monday,M5,Solda Robotica,Tarde,Carlos Silva,112.0,120,0.0,Sem parada,66.9,0.9333333333333333,Ótimo,0.11888111888111888,3
2025-02-17,February 2025,Monday,M3,Prensa Hidráulica,Manhã,João Pereira,140.0,140,0.0,Sem parada,86.8,1.0,Ótimo,0.3146853146853147,2
2025-03-11,March 2025,Tuesday,M2,Fresadora,Tarde,Ana Souza,167.0,180,0.0,Sem parada,82.8,0.9277777777777778,Ótimo,0.5034965034965035,3
2025-06-17,June 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Ana Souza,161.0,140,0.0,Sem parada,83.9,1.0,Ótimo,0.46153846153846156,6
2025-03-21,March 2025,Friday,M5,Solda Robotica,Tarde,Carlos Silva,108.0,120,7.0,Manutenção preventiva,64.7,0.9,Ótimo,0.09090909090909091,3
2025-03-10,March 2025,Monday,M4,Injetora,Noite,Pedro Santos,196.0,200,0.0,Sem parada,90.7,0.98,Ótimo,0.7062937062937062,3
2025-02-19,February 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,134.0,120,0.0,Sem parada,74.3,1.0,Ótimo,0.2727272727272727,2
2025-03-06,March 2025,Thursday,M3,Prensa Hidráulica,Tarde,João Pereira,135.0,140,0.0,Sem parada,90.9,0.9642857142857143,Ótimo,0.27972027972027974,3
2025-05-06,May 2025,Tuesday,M4,Injetora,Manhã,João Pereira,212.0,200,0.0,Sem parada,98.1,1.0,Ótimo,0.8181818181818182,5
2025-05-05,May 2025,Monday,M3,Prensa Hidráulica,Noite,Ana Souza,127.0,140,0.0,Sem parada,94.5,0.9071428571428571,Ótimo,0.22377622377622378,5
2025-04-17,April 2025,Thursday,M2,Fresadora,Noite,Pedro Santos,205.0,180,0.0,Sem parada,59.9,1.0,Ótimo,0.7692307692307693,4
2025-04-07,April 2025,Monday,M4,Injetora,Noite,Ana Souza,197.0,200,0.0,Sem parada,94.5,0.985,Ótimo,0.7132867132867133,4
2025-02-04,February 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,124.0,120,0.0,Sem parada,66.4,1.0,Ótimo,0.20279720279720279,2
2025-03-04,March 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Ana Souza,141.0,140,0.0,Sem parada,88.3,1.0,Ótimo,0.32167832167832167,3
2025-05-19,May 2025,Monday,M3,Prensa Hidráulica,Tarde,Pedro Santos,129.0,140,0.0,Sem parada,98.7,0.9214285714285714,Ótimo,0.23776223776223776,5
2025-02-03,February 2025,Monday,M5,Solda Robotica,Manhã,Ana Souza,119.0,120,0.0,Sem parada,75.5,0.9916666666666667,Ótimo,0.16783216783216784,2
2025-04-01,April 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Maria Lima,169.0,140,0.0,Sem parada,82.5,1.0,Ótimo,0.5174825174825175,4
2025-03-14,March 2025,Friday,M2,Fresadora,Manhã,Carlos Silva,180.0,180,0.0,Sem parada,87.6,1.0,Ótimo,0.5944055944055944,3
2025-03-11,March 2025,Tuesday,M1,Torno CNC,Manhã,Pedro Santos,175.0,160,0.0,Sem parada,72.0,1.0,Ótimo,0.5594405594405595,3
2025-04-08,April 2025,Tuesday,M1,Torno CNC,Manhã,João Pereira,172.0,160,0.0,Sem parada,81.2,1.0,Ótimo,0.5384615384615384,4
2025-04-01,April 2025,Tuesday,M4,Injetora,Tarde,Pedro Santos,204.0,200,0.0,Sem parada,93.0,1.0,Ótimo,0.7622377622377622,4
2025-05-19,May 2025,Monday,M3,Prensa Hidráulica,Manhã,João Pereira,145.0,140,0.0,Sem parada,97.6,1.0,Ótimo,0.34965034965034963,5
2025-06-02,June 2025,Monday,M2,Fresadora,Tarde,Ana Souza,183.0,180,0.0,Sem parada,75.7,1.0,Ótimo,0.6153846153846154,6
2025-05-19,May 2025,Monday,M2,Fresadora,Noite,Carlos Silva,197.0,180,0.0,Sem parada,88.9,1.0,Ótimo,0.7132867132867133,5
2025-05-15,May 2025,Thursday,M1,Torno CNC,Noite,Ana Souza,124.0,160,0.0,Sem parada,72.5,0.775,Normal,0.20279720279720279,5
2025-06-03,June 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,167.0,180,0.0,Sem parada,85.2,0.9277777777777778,Ótimo,0.5034965034965035,6
2025-06-04,June 2025,Wednesday,M5,Solda Robotica,Manhã,João Pereira,130.0,120,0.0,Sem parada,72.4,1.0,Ótimo,0.24475524475524477,6
2025-03-25,March 2025,Tuesday,M1,Torno CNC,Manhã,Maria Lima,160.0,160,0.0,Sem parada,83.5,1.0,Ótimo,0.45454545454545453,3
2025-01-08,January 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,162.0,180,0.0,Sem parada,88.3,0.9,Ótimo,0.46853146853146854,1
2025-04-21,April 2025,Monday,M1,Torno CNC,Noite,Carlos Silva,132.0,160,0.0,Sem parada,80.5,0.825,Normal,0.25874125874125875,4
2025-03-18,March 2025,Tuesday,M2,Fresadora,Tarde,João Pereira,180.0,180,0.0,Sem parada,89.3,1.0,Ótimo,0.5944055944055944,3
2025-04-25,April 2025,Friday,M4,Injetora,Manhã,Ana Souza,178.0,200,0.0,Sem parada,98.5,0.89,Ótimo,0.5804195804195804,4
2025-03-04,March 2025,Tuesday,M4,Injetora,Noite,Ana Souza,206.0,200,0.0,Sem parada,101.0,1.0,Ótimo,0.7762237762237763,3
2025-05-19,May 2025,Monday,M5,Solda Robotica,Tarde,Carlos Silva,111.0,120,47.0,Falta de insumo,67.1,0.925,Ótimo,0.11188811188811189,5
2025-01-06,January 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,118.0,120,0.0,Sem parada,71.5,0.9833333333333333,Ótimo,0.16083916083916083,1
2025-01-13,January 2025,Monday,M5,Solda Robotica,Tarde,João Pereira,135.0,120,0.0,Sem parada,62.8,1.0,Ótimo,0.27972027972027974,1
2025-04-17,April 2025,Thursday,M1,Torno CNC,Manhã,Maria Lima,158.0,160,0.0,Sem parada,71.6,0.9875,Ótimo,0.4405594405594406,4
2025-03-28,March 2025,Friday,M2,Fresadora,Manhã,Maria Lima,194.0,180,0.0,Sem parada,90.6,1.0,Ótimo,0.6923076923076923,3
2025-06-09,June 2025,Monday,M1,Torno CNC,Tarde,João Pereira,159.0,160,0.0,Sem parada,74.6,0.99375,Ótimo,0.44755244755244755,6
2025-03-18,March 2025,Tuesday,M5,Solda Robotica,Tarde,Pedro Santos,118.0,120,0.0,Sem parada,74.9,0.9833333333333333,Ótimo,0.16083916083916083,3
2025-04-23,April 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,130.0,120,0.0,Sem parada,108.3,1.0,Ótimo,0.24475524475524477,4
2025-02-17,February 2025,Monday,M4,Injetora,Manhã,João Pereira,216.0,200,0.0,Sem parada,92.3,1.0,Ótimo,0.8461538461538461,2
2025-06-10,June 2025,Tuesday,M3,Prensa Hidráulica,Noite,Pedro Santos,146.0,140,0.0,Sem parada,83.6,1.0,Ótimo,0.35664335664335667,6
2025-02-03,February 2025,Monday,M1,Torno CNC,Noite,João Pereira,155.0,160,36.0,Falha mecânica,73.5,0.96875,Ótimo,0.4195804195804196,2
2025-02-05,February 2025,Wednesday,M4,Injetora,Noite,João Pereira,210.0,200,0.0,Sem parada,99.9,1.0,Ótimo,0.8041958041958042,2
2025-04-07,April 2025,Monday,M2,Fresadora,Tarde,Pedro Santos,175.0,180,0.0,Sem parada,85.8,0.9722222222222222,Ótimo,0.5594405594405595,4
2025-03-25,March 2025,Tuesday,M4,Injetora,Manhã,Pedro Santos,205.0,200,0.0,Sem parada,101.7,1.0,Ótimo,0.7692307692307693,3
2025-03-19,March 2025,Wednesday,M2,Fresadora,Manhã,Carlos Silva,182.0,180,0.0,Sem parada,91.6,1.0,Ótimo,0.6083916083916084,3
2025-06-20,June 2025,Friday,M1,Torno CNC,Tarde,Carlos Silva,164.0,160,0.0,Sem parada,76.6,1.0,Ótimo,0.4825174825174825,6
2025-02-13,February 2025,Thursday,M4,Injetora,Tarde,Maria Lima,196.0,200,0.0,Sem parada,96.8,0.98,Ótimo,0.7062937062937062,2
2025-05-13,May 2025,Tuesday,M5,Solda Robotica,Manhã,Pedro Santos,122.0,120,0.0,Sem parada,64.5,1.0,Ótimo,0.1888111888111888,5
2025-06-10,June 2025,Tuesday,M4,Injetora,Noite,Maria Lima,202.0,200,0.0,Sem parada,102.9,1.0,Ótimo,0.7482517482517482,6
2025-03-03,March 2025,Monday,M3,Prensa Hidráulica,Tarde,Ana Souza,146.0,140,0.0,Sem parada,85.5,1.0,Ótimo,0.35664335664335667,3
2025-01-16,January 2025,Thursday,M3,Prensa Hidráulica,Tarde,Ana Souza,127.0,140,27.0,Falta de insumo,91.2,0.9071428571428571,Ótimo,0.22377622377622378,1
2025-04-17,April 2025,Thursday,M4,Injetora,Manhã,Maria Lima,210.0,200,0.0,Sem parada,87.5,1.0,Ótimo,0.8041958041958042,4
2025-01-03,January 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,140.0,140,0.0,Sem parada,88.5,1.0,Ótimo,0.3146853146853147,1
2025-03-07,March 2025,Friday,M3,Prensa Hidráulica,Noite,Carlos Silva,163.0,140,0.0,Sem parada,84.5,1.0,Ótimo,0.4755244755244755,3
2025-01-09,January 2025,Thursday,M1,Torno CNC,Manhã,Pedro Santos,168.0,160,0.0,Sem parada,70.7,1.0,Ótimo,0.5104895104895105,1
2025-06-24,June 2025,Tuesday,M5,Solda Robotica,Manhã,Pedro Santos,107.0,120,11.0,Manutenção preventiva,69.1,0.8916666666666667,Ótimo,0.08391608391608392,6
