data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius
03/06/2025,June 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,167.0,180,0,Sem parada,85.2
04/06/2025,June 2025,Wednesday,M5,Solda Robotica,Manhã,João Pereira,130.0,120,0,Sem parada,72.4
25/03/2025,March 2025,Tuesday,M1,Torno CNC,Manhã,Maria Lima,160.0,160,0,Sem parada,83.5
08/01/2025,January 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,162.0,180,0,Sem parada,88.3
21/04/2025,April 2025,Monday,M1,Torno CNC,Noite,Carlos Silva,132.0,160,0,Sem parada,80.5
18/03/2025,March 2025,Tuesday,M2,Fresadora,Tarde,João Pereira,180.0,180,0,Sem parada,89.3
25/04/2025,April 2025,Friday,M4,Injetora,Manhã,Ana Souza,178.0,200,-5,Sem parada,98.5
04/03/2025,March 2025,Tuesday,M4,Injetora,Noite,Ana Souza,206.0,200,0,Sem parada,101.0
19/05/2025,May 2025,Monday,M5,Solda Robotica,Tarde,Carlos Silva,111.0,120,47,Falta de insumo,67.1
06/01/2025,January 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,118.0,120,0,Sem parada,71.5
13/01/2025,January 2025,Monday,M5,Solda Robotica,Tarde,João Pereira,135.0,120,0,Sem parada,62.8
17/04/2025,April 2025,Thursday,M1,Torno CNC,Manhã,Maria Lima,,160,0,Sem parada,71.6
28/03/2025,March 2025,Friday,M2,Fresadora,Manhã,Maria Lima,194.0,180,0,Sem parada,90.6
09/06/2025,June 2025,Monday,M1,Torno CNC,Tarde,João Pereira,159.0,160,0,Sem parada,74.6
18/03/2025,March 2025,Tuesday,M5,Solda Robotica,Tarde,Pedro Santos,118.0,120,0,Sem parada,74.9
23/04/2025,April 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,130.0,120,0,Sem parada,108.3
17/02/2025,February 2025,Monday,M4,Injetora,Manhã,João Pereira,216.0,200,0,Sem parada,92.3
10/06/2025,June 2025,Tuesday,M3,Prensa Hidráulica,Noite,Pedro Santos,146.0,140,0,Sem parada,83.6
03/02/2025,February 2025,Monday,M1,Torno CNC,Noite,João Pereira,155.0,160,36,Falha mecânica,73.5
05/02/2025,February 2025,Wednesday,M4,Injetora,Noite,João Pereira,210.0,200,0,Sem parada,99.9
07/04/2025,April 2025,Monday,M2,Fresadora,Tarde,Pedro Santos,175.0,180,0,Sem parada,85.8
25/03/2025,March 2025,Tuesday,M4,Injetora,Manhã,Pedro Santos,205.0,200,0,Sem parada,101.7
19/03/2025,March 2025,Wednesday,M2,Fresadora,Manhã,Carlos Silva,182.0,180,0,Sem parada,91.6
20/06/2025,June 2025,Friday,M1,Torno CNC,Tarde,Carlos Silva,164.0,160,0,Sem parada,76.6
13/02/2025,February 2025,Thursday,M4,Injetora,Tarde,Maria Lima,196.0,200,0,Sem parada,96.8
13/05/2025,May 2025,Tuesday,M5,Solda Robotica,Manhã,Pedro Santos,122.0,120,0,Sem parada,64.5
10/06/2025,June 2025,Tuesday,M4,Injetora,Noite,Maria Lima,202.0,200,0,Sem parada,102.9
03/03/2025,March 2025,Monday,M3,Prensa Hidráulica,Tarde,Ana Souza,146.0,140,0,Sem parada,85.5
16/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Tarde,Ana Souza,127.0,140,27,Falta de insumo,91.2
17/04/2025,April 2025,Thursday,M4,Injetora,Manhã,Maria Lima,210.0,200,0,Sem parada,87.5
03/01/2025,January 2025,Friday,m3,Prensa Hidráulica,Noite,Pedro Santos,140.0,140,0,Sem parada,88.5
07/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Noite,Carlos Silva,163.0,140,0,Sem parada,84.5
09/01/2025,January 2025,Thursday,M1,Torno CNC,Manhã,Pedro Santos,168.0,160,0,Sem parada,70.7
24/06/2025,June 2025,Tuesday,M5,Solda Robotica,Manhã,Pedro Santos,107.0,120,11,Manutenção preventiva,69.1
23/04/2025,April 2025,Wednesday,M2,Fresadora,Noite,Maria Lima,,180,0,Sem parada,92.7
24/03/2025,March 2025,Monday,M2,Fresadora,Noite,Carlos Silva,141.0,180,0,Sem parada,88.4
01/05/2025,May 2025,Thursday,M5,Solda Robotica,Tarde,João Pereira,114.0,120,0,Sem parada,59.0
11/04/2025,April 2025,Friday,M5,Solda Robotica,Tarde,Ana Souza,106.0,120,-2,Sem parada,68.7
18/04/2025,April 2025,Friday,M1,Torno CNC,Manhã,Pedro Santos,155.0,160,0,Sem parada,84.0
02/05/2025,May 2025,Friday,M4,Injetora,Tarde,Carlos Silva,,200,0,Sem parada,97.3
26/06/2025,June 2025,Thursday,M2,Fresadora,Manhã,Ana Souza,184.0,180,0,Sem parada,80.6
17/02/2025,February 2025,Monday,M2,Fresadora,Tarde,Maria Lima,171.0,180,0,Sem parada,87.9
31/01/2025,January 2025,Friday,M3,Prensa Hidráulica,Noite,Ana Souza,113.0,140,52,Falha mecânica,98.8
22/04/2025,April 2025,Tuesday,M2,Fresadora,Manhã,João Pereira,174.0,180,0,Sem parada,78.4
02/01/2025,January 2025,Thursday,M5,Solda Robotica,Tarde,Carlos Silva,111.0,120,0,Sem parada,68.5
24/04/2025,April 2025,Thursday,M1,Torno CNC,Noite,Ana Souza,162.0,160,0,Sem parada,73.2
09/05/2025,May 2025,Friday,M2,Fresadora,Manhã,Maria Lima,165.0,180,38,Falha mecânica,87.3
13/06/2025,June 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,137.0,140,0,Sem parada,100.3
31/03/2025,March 2025,Monday,M1,Torno CNC,Manhã,Pedro Santos,166.0,160,0,Sem parada,75.0
16/01/2025,January 2025,Thursday,M2,Fresadora,Tarde,João Pereira,185.0,180,0,Sem parada,82.2
07/05/2025,May 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,145.0,140,0,Sem parada,83.0
22/04/2025,April 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,119.0,120,0,Sem parada,62.8
28/04/2025,April 2025,Monday,M3,Prensa Hidráulica,Noite,Carlos Silva,169.0,140,11,Falta de insumo,96.2
26/03/2025,March 2025,Wednesday,M5,Solda Robotica,Manhã,Pedro Santos,121.0,120,0,Sem parada,72.2
14/02/2025,February 2025,Friday,M4,Injetora,Noite,Ana Souza,184.0,200,0,Sem parada,94.8
31/03/2025,March 2025,Monday,M3,Prensa Hidráulica,Noite,João Pereira,111.0,140,43,Falha mecânica,84.4
14/04/2025,April 2025,Monday,M1,Torno CNC,Noite,Pedro Santos,162.0,160,0,Sem parada,71.7
07/04/2025,April 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,122.0,120,0,Sem parada,67.1
25/02/2025,February 2025,Tuesday,M1,Torno CNC,Noite,Carlos Silva,150.0,160,0,Sem parada,73.6
12/03/2025,March 2025,Wednesday,M1,Torno CNC,Manhã,João Pereira,155.0,160,42,Manutenção preventiva,72.2
03/03/2025,March 2025,Monday,M5,Solda Robotica,Manhã,João Pereira,120.0,120,0,Sem parada,63.4
22/01/2025,January 2025,Wednesday,M4,Injetora,Manhã,João Pereira,191.0,200,0,Sem parada,92.1
10/03/2025,March 2025,Monday,M5,Solda Robotica,Manhã,Pedro Santos,114.0,120,0,Sem parada,72.9
30/06/2025,June 2025,Monday,M2,Fresadora,Manhã,Pedro Santos,195.0,180,0,Sem parada,82.7
28/05/2025,May 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Maria Lima,134.0,140,0,Sem parada,86.5
18/04/2025,April 2025,Friday,M1,Torno CNC,Tarde,Maria Lima,162.0,160,0,Sem parada,77.5
13/05/2025,May 2025,Tuesday,M4,Injetora,Noite,Carlos Silva,223.0,200,0,Sem parada,89.2
08/05/2025,May 2025,Thursday,M4,Injetora,Noite,Maria Lima,192.0,200,0,Sem parada,94.2
13/06/2025,June 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,198.0,180,0,Sem parada,73.9
28/03/2025,March 2025,Friday,M2,Fresadora,Tarde,Maria Lima,164.0,180,0,Sem parada,82.9
23/04/2025,April 2025,Wednesday,M4,Injetora,Manhã,Ana Souza,206.0,200,0,Sem parada,88.4
10/04/2025,April 2025,Thursday,M1,Torno CNC,Manhã,João Pereira,165.0,160,0,Sem parada,75.1
10/01/2025,January 2025,Friday,M2,Fresadora,Manhã,Maria Lima,168.0,180,0,Sem parada,83.8
20/05/2025,May 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,,140,59,Falha mecânica,85.2
21/02/2025,February 2025,Friday,M5,Solda Robotica,Tarde,Ana Souza,119.0,120,43,Falha mecânica,63.9
18/04/2025,April 2025,Friday,M5,Solda Robotica,Manhã,Maria Lima,128.0,120,0,Sem parada,72.9
21/04/2025,April 2025,Monday,M2,Fresadora,Tarde,Pedro Santos,189.0,180,0,Sem parada,83.0
25/03/2025,March 2025,Tuesday,M2,Fresadora,Noite,João Pereira,159.0,180,0,Sem parada,84.6
31/03/2025,March 2025,Monday,M1,Torno CNC,Noite,Maria Lima,158.0,160,0,Sem parada,73.1
08/04/2025,April 2025,Tuesday,M5,Solda Robotica,Tarde,João Pereira,113.0,120,49,Manutenção preventiva,64.6
01/05/2025,May 2025,Thursday,M5,Solda Robotica,Noite,Ana Souza,128.0,120,0,Sem parada,76.4
05/05/2025,May 2025,Monday,M2,Fresadora,Manhã,Maria Lima,168.0,180,16,Setup de máquina,78.0
27/05/2025,May 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,152.0,180,0,Sem parada,91.6
24/03/2025,March 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,121.0,120,0,Sem parada,72.8
02/06/2025,June 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,138.0,160,0,Sem parada,80.3
20/03/2025,March 2025,Thursday,M4,Injetora,Tarde,Pedro Santos,201.0,200,9,Setup de máquina,97.4
10/03/2025,March 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,108.0,120,0,Sem parada,72.2
07/03/2025,March 2025,Friday,M5,Solda Robotica,Manhã,João Pereira,118.0,120,0,Sem parada,71.4
12/02/2025,February 2025,Wednesday,M2,Fresadora,Tarde,Maria Lima,189.0,180,0,Sem parada,95.8
24/01/2025,January 2025,Friday,M4,Injetora,Manhã,João Pereira,204.0,200,0,Sem parada,90.5
08/01/2025,January 2025,Wednesday,M1,Torno CNC,Manhã,Carlos Silva,163.0,160,0,Sem parada,76.7
30/05/2025,May 2025,Friday,M1,Torno CNC,Tarde,Ana Souza,181.0,160,0,Sem parada,82.6
11/02/2025,February 2025,Tuesday,M4,Injetora,Manhã,João Pereira,209.0,200,-5,Sem parada,100.5
06/02/2025,February 2025,Thursday,M2,Fresadora,Noite,Maria Lima,180.0,180,14,Falta de insumo,86.0
16/01/2025,January 2025,Thursday,M4,Injetora,Noite,João Pereira,213.0,200,0,Sem parada,94.2
08/04/2025,April 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,133.0,140,0,Sem parada,83.9
06/06/2025,June 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,145.0,160,0,Sem parada,66.6
07/05/2025,May 2025,Wednesday,M2,Fresadora,Manhã,João Pereira,182.0,180,0,Sem parada,85.1
27/06/2025,June 2025,Friday,M3,Prensa Hidráulica,Noite,Maria Lima,126.0,140,0,Sem parada,92.4
25/02/2025,February 2025,Tuesday,M4,Injetora,Tarde,Maria Lima,201.0,200,0,Sem parada,88.3
07/01/2025,January 2025,Tuesday,M1,Torno CNC,Tarde,Maria Lima,177.0,160,0,Sem parada,68.0
01/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Manhã,Pedro Santos,139.0,140,0,Sem parada,90.3
24/03/2025,March 2025,Monday,M1,Torno CNC,Noite,Carlos Silva,144.0,160,11,Falha mecânica,76.2
15/05/2025,May 2025,Thursday,M1,Torno CNC,Tarde,Pedro Santos,152.0,160,0,Sem parada,77.3
19/06/2025,June 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,165.0,160,0,Sem parada,76.3
27/01/2025,January 2025,Monday,M3,Prensa Hidráulica,Noite,Maria Lima,134.0,140,0,Sem parada,87.8
03/01/2025,January 2025,Friday,M3,Prensa Hidráulica,Manhã,João Pereira,136.0,140,9,Manutenção preventiva,97.8
16/05/2025,May 2025,Friday,M5,Solda Robotica,Manhã,Maria Lima,128.0,120,0,Sem parada,77.4
04/03/2025,March 2025,Tuesday,M1,Torno CNC,Noite,João Pereira,160.0,160,0,Sem parada,65.1
12/06/2025,June 2025,Thursday,M4,Injetora,Manhã,Pedro Santos,197.0,200,0,Sem parada,93.2
23/05/2025,May 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,158.0,160,0,Sem parada,72.4
02/04/2025,April 2025,Wednesday,M1,Torno CNC,Noite,João Pereira,152.0,160,0,Sem parada,81.9
22/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Manhã,Pedro Santos,133.0,140,0,Sem parada,91.1
11/03/2025,March 2025,Tuesday,M2,Fresadora,Manhã,Maria Lima,178.0,180,0,Sem parada,87.1
17/01/2025,January 2025,Friday,M4,Injetora,Noite,Maria Lima,166.0,200,0,Sem parada,92.4
27/03/2025,March 2025,Thursday,M2,Fresadora,Tarde,Maria Lima,179.0,180,0,Sem parada,84.0
12/02/2025,February 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Pedro Santos,142.0,140,0,Sem parada,97.9
05/03/2025,March 2025,Wednesday,M1,Torno CNC,Manhã,Carlos Silva,145.0,160,0,Sem parada,106.0
12/03/2025,March 2025,Wednesday,M4,Injetora,Tarde,Carlos Silva,219.0,200,0,Sem parada,97.9
19/06/2025,June 2025,Thursday,M5,Solda Robotica,Noite,Ana Souza,121.0,120,0,Sem parada,81.1
26/05/2025,May 2025,Monday,M3,Prensa Hidráulica,Tarde,Ana Souza,131.0,140,0,Sem parada,91.8
10/03/2025,March 2025,Monday,M3,Prensa Hidráulica,Noite,Ana Souza,148.0,140,0,Sem parada,91.9
07/02/2025,February 2025,Friday,M3,Prensa Hidráulica,Tarde,João Pereira,135.0,140,0,Sem parada,97.3
14/04/2025,April 2025,Monday,M2,Fresadora,Manhã,Pedro Santos,186.0,180,0,Sem parada,85.1
19/03/2025,March 2025,Wednesday,M1,Torno CNC,Manhã,Carlos Silva,167.0,160,0,Sem parada,76.6
15/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Noite,Carlos Silva,116.0,140,0,Sem parada,98.6
27/02/2025,February 2025,Thursday,M1,Torno CNC,Tarde,Maria Lima,158.0,160,0,Sem parada,87.9
10/01/2025,January 2025,Friday,M4,Injetora,Manhã,Pedro Santos,,200,0,Sem parada,98.4
07/02/2025,February 2025,Friday,M5,Solda Robotica,Manhã,João Pereira,119.0,120,0,Sem parada,71.2
23/06/2025,June 2025,Monday,M1,Torno CNC,Noite,Pedro Santos,171.0,160,0,Sem parada,73.4
01/04/2025,April 2025,Tuesday,M4,Injetora,Manhã,Carlos Silva,217.0,200,0,Sem parada,95.5
26/02/2025,February 2025,Wednesday,M2,Fresadora,Tarde,João Pereira,159.0,180,0,Sem parada,93.7
23/06/2025,June 2025,Monday,M4,Injetora,Manhã,Pedro Santos,206.0,200,0,Sem parada,95.2
08/01/2025,January 2025,Wednesday,M5,Solda Robotica,Noite,Pedro Santos,105.0,120,49,Falha mecânica,83.6
20/03/2025,March 2025,Thursday,M3,Prensa Hidráulica,Noite,Pedro Santos,128.0,140,0,Sem parada,86.6
19/05/2025,May 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,168.0,160,0,Sem parada,74.0
23/06/2025,June 2025,Monday,M3,Prensa Hidráulica,Noite,João Pereira,134.0,140,0,Sem parada,96.8
12/03/2025,March 2025,Wednesday,M2,Fresadora,Manhã,Pedro Santos,190.0,180,0,Sem parada,89.8
17/02/2025,February 2025,Monday,M2,Fresadora,Manhã,Pedro Santos,205.0,180,0,Sem parada,88.2
30/04/2025,April 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,183.0,160,0,Sem parada,76.9
05/05/2025,May 2025,Monday,M2,Fresadora,Noite,Ana Souza,166.0,180,0,Sem parada,92.6
01/01/2025,January 2025,Wednesday,M4,Injetora,Noite,Maria Lima,201.0,200,0,Sem parada,87.9
06/02/2025,February 2025,Thursday,M3,Prensa Hidráulica,Manhã,João Pereira,143.0,140,0,Sem parada,83.6
27/01/2025,January 2025,Monday,M5,Solda Robotica,Noite,Maria Lima,102.0,120,0,Sem parada,68.2
10/04/2025,April 2025,Thursday,M1,Torno CNC,Tarde,Carlos Silva,168.0,160,0,Sem parada,78.0
22/04/2025,April 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Maria Lima,143.0,140,0,Sem parada,89.8
06/06/2025,June 2025,Friday,M4,Injetora,Manhã,Ana Souza,208.0,200,0,Sem parada,91.4
06/03/2025,March 2025,Thursday,M1,Torno CNC,Manhã,Maria Lima,168.0,160,0,Sem parada,72.6
28/05/2025,May 2025,Wednesday,M2,Fresadora,Noite,João Pereira,171.0,180,0,Sem parada,87.3
18/06/2025,June 2025,Wednesday,M5,Solda Robotica,Noite,João Pereira,105.0,120,0,Sem parada,66.8
05/03/2025,March 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,114.0,120,0,Sem parada,79.1
20/03/2025,March 2025,Thursday,M4,Injetora,Noite,Pedro Santos,210.0,200,0,Sem parada,100.5
15/01/2025,January 2025,Wednesday,M4,Injetora,Manhã,Pedro Santos,180.0,200,57,Manutenção preventiva,94.3
25/03/2025,March 2025,Tuesday,M4,Injetora,Tarde,Maria Lima,169.0,200,0,Sem parada,95.6
22/05/2025,May 2025,Thursday,M4,Injetora,Tarde,,178.0,200,0,Sem parada,91.5
24/01/2025,January 2025,Friday,M1,Torno CNC,Noite,Pedro Santos,152.0,160,0,Sem parada,78.8
31/01/2025,January 2025,Friday,M2,Fresadora,Noite,Carlos Silva,197.0,180,0,Sem parada,74.6
19/06/2025,June 2025,Thursday,M2,Fresadora,Manhã,Carlos Silva,175.0,180,0,Sem parada,86.9
08/04/2025,April 2025,Tuesday,M2,Fresadora,Tarde,Ana Souza,177.0,180,0,Sem parada,82.7
18/02/2025,February 2025,Tuesday,M2,Fresadora,Noite,João Pereira,176.0,180,0,Sem parada,76.7
06/05/2025,May 2025,Tuesday,M5,Solda Robotica,Tarde,Carlos Silva,121.0,120,31,Manutenção preventiva,63.4
04/04/2025,April 2025,Friday,M4,Injetora,Tarde,Carlos Silva,212.0,200,0,Sem parada,90.1
13/03/2025,March 2025,Thursday,M2,Fresadora,Manhã,Ana Souza,187.0,180,0,Sem parada,82.3
06/06/2025,June 2025,Friday,M4,Injetora,Noite,Maria Lima,203.0,200,0,Sem parada,100.1
12/03/2025,March 2025,Wednesday,M4,Injetora,Noite,Pedro Santos,196.0,200,0,Sem parada,90.2
28/04/2025,April 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,146.0,160,21,Falha mecânica,82.2
23/04/2025,April 2025,Wednesday,M2,Fresadora,Manhã,João Pereira,161.0,180,0,Sem parada,89.1
13/05/2025,May 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,235.0,200,0,Sem parada,94.2
27/06/2025,June 2025,Friday,M5,Solda Robotica,Tarde,João Pereira,131.0,120,0,Sem parada,71.9
18/02/2025,February 2025,Tuesday,M4,Injetora,Noite,Pedro Santos,217.0,200,0,Sem parada,94.8
02/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,123.0,140,0,Sem parada,86.4
03/02/2025,February 2025,Monday,M4,Injetora,Noite,Pedro Santos,172.0,200,48,Manutenção preventiva,97.0
30/04/2025,April 2025,Wednesday,M1,Torno CNC,Noite,Ana Souza,148.0,160,0,Sem parada,77.7
02/05/2025,May 2025,Friday,M3,Prensa Hidráulica,Tarde,Maria Lima,144.0,140,0,Sem parada,85.7
02/06/2025,June 2025,Monday,M4,Injetora,Tarde,Pedro Santos,196.0,200,0,Sem parada,95.2
31/01/2025,January 2025,Friday,M4,Injetora,Tarde,Maria Lima,211.0,200,0,Sem parada,89.4
10/02/2025,February 2025,Monday,M4,Injetora,Noite,João Pereira,224.0,200,0,Sem parada,104.0
13/02/2025,February 2025,Thursday,M3,Prensa Hidráulica,Noite,Ana Souza,122.0,140,0,Sem parada,86.5
21/01/2025,January 2025,Tuesday,M3,Prensa Hidráulica,Tarde,João Pereira,156.0,140,0,Sem parada,90.4
26/03/2025,March 2025,Wednesday,M4,Injetora,Noite,Pedro Santos,196.0,200,0,Sem parada,91.7
24/04/2025,April 2025,Thursday,M5,Solda Robotica,Manhã,Carlos Silva,126.0,120,0,Sem parada,77.4
26/05/2025,May 2025,Monday,M1,Torno CNC,Tarde,Ana Souza,144.0,160,42,Falta de insumo,77.1
04/04/2025,April 2025,Friday,M3,Prensa Hidráulica,Manhã,João Pereira,155.0,140,0,Sem parada,83.5
25/06/2025,June 2025,Wednesday,M4,Injetora,Manhã,Pedro Santos,210.0,200,0,Sem parada,92.2
09/01/2025,January 2025,Thursday,M2,Fresadora,Manhã,João Pereira,186.0,180,0,Sem parada,84.6
04/04/2025,April 2025,Friday,M2,Fresadora,Manhã,João Pereira,176.0,180,0,Sem parada,75.0
10/04/2025,April 2025,Thursday,M2,Fresadora,Noite,Maria Lima,182.0,180,0,Sem parada,85.3
11/04/2025,April 2025,Friday,M5,Solda Robotica,Manhã,Ana Souza,98.0,120,0,Sem parada,77.7
23/05/2025,May 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,143.0,140,17,Setup de máquina,92.8
02/05/2025,May 2025,Friday,M2,Fresadora,Manhã,Maria Lima,169.0,180,0,Sem parada,85.4
06/03/2025,March 2025,Thursday,M3,Prensa Hidráulica,Manhã,Carlos Silva,162.0,140,0,Sem parada,90.7
11/06/2025,June 2025,Wednesday,M4,Injetora,Noite,Pedro Santos,200.0,200,0,Sem parada,89.7
03/04/2025,April 2025,Thursday,M3,Prensa Hidráulica,Manhã,Pedro Santos,153.0,140,0,Sem parada,93.5
15/01/2025,January 2025,Wednesday,M2,Fresadora,Manhã,Ana Souza,198.0,180,0,Sem parada,82.0
14/04/2025,April 2025,Monday,M2,Fresadora,Tarde,Pedro Santos,170.0,180,0,Sem parada,87.4
05/06/2025,June 2025,Thursday,M1,Torno CNC,Manhã,Ana Souza,171.0,160,0,Sem parada,67.3
30/06/2025,June 2025,Monday,M5,Solda Robotica,Manhã,João Pereira,116.0,120,0,Sem parada,36.4
14/03/2025,March 2025,Friday,M4,Injetora,Manhã,Maria Lima,188.0,200,0,Sem parada,90.9
24/02/2025,February 2025,Monday,M4,Injetora,Tarde,Ana Souza,160.0,200,0,Sem parada,106.5
06/03/2025,March 2025,Thursday,M5,Solda Robotica,Tarde,Ana Souza,106.0,120,0,Sem parada,77.5
23/04/2025,April 2025,Wednesday,m5,Solda Robotica,Manhã,Pedro Santos,103.0,120,7,Setup de máquina,72.6
01/05/2025,May 2025,Thursday,M2,Fresadora,Noite,Pedro Santos,194.0,180,8,Falha mecânica,82.7
30/05/2025,May 2025,Friday,M4,Injetora,Manhã,Pedro Santos,212.0,200,0,Sem parada,94.8
29/04/2025,April 2025,Tuesday,M1,Torno CNC,Manhã,João Pereira,162.0,160,0,Sem parada,89.9
14/02/2025,February 2025,Friday,M3,Prensa Hidráulica,Tarde,Carlos Silva,135.0,140,0,Sem parada,80.6
21/02/2025,February 2025,Friday,M2,Fresadora,Tarde,Carlos Silva,182.0,180,0,Sem parada,90.3
17/04/2025,April 2025,Thursday,M1,Torno CNC,Tarde,Maria Lima,175.0,160,0,Sem parada,70.1
15/04/2025,April 2025,Tuesday,M4,Injetora,Manhã,Ana Souza,176.0,200,43,Setup de máquina,98.4
17/03/2025,March 2025,Monday,M3,Prensa Hidráulica,Manhã,Maria Lima,,140,0,Sem parada,86.0
18/02/2025,February 2025,Tuesday,M1,Torno CNC,Noite,Ana Souza,182.0,160,0,Sem parada,77.2
28/02/2025,February 2025,Friday,M2,Fresadora,Manhã,Carlos Silva,178.0,180,0,Sem parada,80.5
12/06/2025,June 2025,Thursday,M3,Prensa Hidráulica,Tarde,João Pereira,145.0,140,0,Sem parada,99.7
11/06/2025,June 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Ana Souza,141.0,140,0,Sem parada,95.1
09/06/2025,June 2025,Monday,M1,Torno CNC,Noite,Maria Lima,185.0,160,0,Sem parada,68.1
17/04/2025,April 2025,Thursday,M4,Injetora,Tarde,Pedro Santos,216.0,200,0,Sem parada,90.0
14/03/2025,March 2025,Friday,M4,Injetora,Tarde,Maria Lima,203.0,200,0,Sem parada,100.7
10/01/2025,January 2025,Friday,M4,Injetora,Noite,Ana Souza,192.0,200,20,Setup de máquina,91.7
11/03/2025,March 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,190.0,180,0,Sem parada,83.1
03/06/2025,June 2025,Tuesday,M1,Torno CNC,Noite,João Pereira,148.0,160,0,Sem parada,81.8
11/04/2025,April 2025,Friday,M1,Torno CNC,Tarde,Ana Souza,166.0,160,0,Sem parada,80.7
19/03/2025,March 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,198.0,180,0,Sem parada,84.4
10/01/2025,January 2025,Friday,M5,Solda Robotica,Noite,Maria Lima,110.0,120,14,Manutenção preventiva,74.3
03/03/2025,March 2025,Monday,M4,Injetora,Noite,Maria Lima,222.0,200,0,Sem parada,97.8
20/06/2025,June 2025,Friday,M5,Solda Robotica,Noite,Carlos Silva,132.0,120,0,Sem parada,69.2
28/02/2025,February 2025,Friday,M2,Fresadora,Noite,Carlos Silva,195.0,180,0,Sem parada,88.0
04/02/2025,February 2025,Tuesday,M4,Injetora,Manhã,João Pereira,226.0,200,0,Sem parada,100.1
24/01/2025,January 2025,Friday,M5,Solda Robotica,Tarde,João Pereira,111.0,120,0,Sem parada,68.1
03/03/2025,March 2025,Monday,M4,Injetora,Tarde,João Pereira,199.0,200,0,Sem parada,99.1
28/03/2025,March 2025,Friday,M2,Fresadora,Noite,Ana Souza,164.0,180,0,Sem parada,83.9
18/03/2025,March 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,107.0,120,9,Setup de máquina,72.1
21/03/2025,March 2025,Friday,M4,Injetora,Noite,Ana Souza,199.0,200,0,Sem parada,93.5
06/01/2025,January 2025,Monday,M1,Torno CNC,Tarde,João Pereira,151.0,160,0,Sem parada,73.4
08/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Noite,Maria Lima,142.0,140,0,Sem parada,84.2
04/06/2025,June 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,162.0,180,0,Sem parada,87.2
03/04/2025,April 2025,Thursday,M1,Torno CNC,Tarde,João Pereira,150.0,160,5,Falta de insumo,79.3
24/03/2025,March 2025,Monday,M3,Prensa Hidráulica,Manhã,Maria Lima,132.0,140,0,Sem parada,80.8
13/03/2025,March 2025,Thursday,M3,Prensa Hidráulica,Noite,João Pereira,128.0,140,0,Sem parada,91.5
24/04/2025,April 2025,Thursday,M2,Fresadora,Tarde,Ana Souza,173.0,180,0,Sem parada,77.0
30/06/2025,June 2025,Monday,M5,Solda Robotica,Noite,Maria Lima,121.0,120,0,Sem parada,75.0
01/01/2025,January 2025,Wednesday,M2,Fresadora,Tarde,João Pereira,173.0,180,0,Sem parada,87.7
03/04/2025,April 2025,Thursday,M5,Solda Robotica,Tarde,Maria Lima,120.0,120,0,Sem parada,65.9
